epoch,training_loss,training_acc,val_loss,val_acc
1284,0.0008690159098554588,0.99981755,0.4167476126125881,0.90587795
1285,0.0015134039915500517,0.9997678,0.3330154227358954,0.9326637
1286,0.0009783970726949872,0.9997512,0.654521073613848,0.84337795
1287,0.000713111568741327,0.9998341,0.5800947632108416,0.8813244
1288,0.0001929793314730819,0.99995023,0.502729207277298,0.8880208
1289,0.00035590508943794815,0.9999171,0.6566642352512905,0.8474702
1290,0.0004906668722658613,0.9998507,0.5161306772913251,0.8843006
1291,0.0008751562716059819,0.99981755,0.39865397981234957,0.9192708
1292,0.000885738509192209,0.99978435,0.4802008441516331,0.8776042
1293,0.0026018404674043242,0.99941945,0.3853657160486494,0.9308036
1294,0.0010419186264732923,0.9997512,0.5963891105992454,0.8634673
1295,0.0016470560295801723,0.99956876,0.3846292964049748,0.9322917
1296,0.00390876482470204,0.9990048,0.4998534492083958,0.8712798
1297,0.004290012543450052,0.9990048,1.0143931422914778,0.81026787
1298,0.0018546801471048767,0.99938625,0.4271169602870941,0.9151786
1299,0.00037537269895396633,0.9998839,0.4202639716012137,0.9099702
1300,0.001702843095640266,0.99958533,0.40615181837763104,0.9140625
1301,0.0019381551189510155,0.99950236,0.49631077476910185,0.8660714
1302,0.0012337576415544047,0.9996351,0.45752951928547453,0.88467264
1303,0.0017226244984688086,0.99955213,0.5221705947603498,0.8943452
1304,0.0013600960970653515,0.99955213,0.4857352205685207,0.88318455
1305,0.0008834067696783804,0.9997512,0.39563100252832684,0.90699404
1306,0.0004791079561132772,0.9998507,0.324406379035541,0.92633927
1307,0.000418201940657097,0.9998839,0.38111954288823263,0.91964287
1308,0.0002217496254686691,0.99993366,0.3464887397629874,0.9285714
1309,0.00019264893325283362,0.99995023,0.3148247961487089,0.95275295
1310,0.0005175443041072994,0.9999171,0.3780007149491991,0.9181548
1311,0.0004638862022840441,0.9998673,0.2849413220371519,0.9557292
1312,0.00025764925657185,0.9999171,0.30315083265304565,0.95238096
1313,0.00018922854076882062,0.99990046,0.3767378628253937,0.9114583
1314,0.0010907309478166642,0.9997678,0.3421450470175062,0.93303573
1315,0.0015189616411084973,0.9996517,0.6064943500927517,0.86681545
1316,0.0025313125638729357,0.99930334,0.37254852056503296,0.9412202
1317,0.0017974156231806997,0.9996019,0.36255320055144175,0.9255952
1318,0.0004889238759554712,0.9998507,0.2894574212176459,0.9494048
1319,0.00033808343410084054,0.99990046,0.2899306501661028,0.9453125
1320,0.0008615527458769469,0.9997678,0.306583685534341,0.94866073
1321,0.0011796895332471778,0.9997512,0.30871922416346415,0.9479167
1322,0.0005927682337581209,0.99970144,0.28914478208337513,0.94494045
1323,0.0017823176020948287,0.9996185,0.38675661172185627,0.91964287
1324,0.0007813222384592514,0.99981755,0.27051850301878794,0.96056545
1325,0.0013998353494128158,0.9996849,0.28107709118298124,0.9568452
1326,0.0008637007674460053,0.999801,0.3135630914143154,0.9334077
1327,0.0009673032287063119,0.9997678,0.2889979141099112,0.94717264
1328,0.0006415401321784698,0.9998507,0.2835057760987963,0.9542411
1329,0.0002586152953611399,0.99990046,0.3714414622102465,0.92150295
1330,0.0010340414134642774,0.999718,0.3270593690020697,0.94717264
1331,0.0008988364310581698,0.99978435,0.39084330201148987,0.9155506
1332,0.002903153124261111,0.9992038,0.3427003153732845,0.95126486
1333,0.0032060256803934945,0.99913746,0.2840245876993452,0.9579613
1334,0.0007559706598750068,0.999801,0.26226156098502024,0.9542411
1335,0.0006498315844703523,0.99978435,0.2665250173636845,0.9676339
1336,0.00039530283081278136,0.999801,0.28482518025806974,0.9598214
1337,0.00047006554551822795,0.9998839,0.3047166849885668,0.95238096
1338,0.0007799172748992154,0.9998507,0.28798240423202515,0.95349705
1339,0.0010456684134556146,0.9997346,0.6599504351615906,0.8467262
1340,0.006780617315306827,0.9985569,0.3721789334501539,0.9092262
1341,0.0014387858522818082,0.9996185,0.35075421205588747,0.9177827
1342,0.001383385685442339,0.999718,0.5405936581747872,0.88355654
1343,0.0011626880133177161,0.9997346,0.30890896703515736,0.94977677
1344,0.0019163942178592034,0.9996019,0.3033751589911325,0.95349705
1345,0.0016436086783287562,0.9996019,0.3374506490571158,0.9375
1346,0.001384755776664238,0.999718,0.3267566646848406,0.94196427
1347,0.001578963497155975,0.99955213,0.41701834542410715,0.9326637
1348,0.000603866969436315,0.999801,0.3224611644233976,0.93712795
1349,0.0008809992397605877,0.9998341,0.3434641105788095,0.9311756
1350,0.0003084582224345076,0.99990046,0.3287648345742907,0.9441964
1351,0.000500137675873546,0.9998507,0.38817294580595835,0.9207589
1352,0.00043437723890396096,0.9998673,0.5128138703959328,0.8891369
1353,0.0004209150084235624,0.9998839,0.37376526849610464,0.91220236
1354,0.00083265558998294,0.9998507,0.4006124096257346,0.90811014
1355,0.0006996186480619621,0.99981755,0.3763859122991562,0.91629463
1356,0.0016782688108678999,0.99956876,0.340752226965768,0.93526787
1357,0.0008874365645836401,0.99978435,0.28667538506644114,0.95386904
1358,0.00046486281557503646,0.9998341,0.26872674375772476,0.9594494
1359,0.0005090238457774107,0.9998507,0.2942700151886259,0.95126486
1360,0.0005295344032380374,0.99990046,0.29244448244571686,0.9412202
1361,0.000391304690016435,0.9998673,0.31393445815358845,0.9345238
1362,0.0007491472147138718,0.99978435,0.43688803911209106,0.91220236
1363,0.001116947979364598,0.9997678,0.3051281379801886,0.9441964
1364,0.0014918584551883334,0.9996849,0.2898604827267783,0.95238096
1365,0.00103426705792448,0.999801,0.4417497600827898,0.89285713
1366,0.00043770921805695134,0.9998839,0.31540716545922415,0.94977677
1367,0.0014678053893908316,0.999801,0.28111962761197773,0.9505208
1368,0.0016484766264644184,0.99970144,0.3041187546082905,0.95498514
1369,0.0037255736161324864,0.9994692,0.34658155909606386,0.9464286
1370,0.0011321101832993733,0.9996849,0.2415522656270436,0.9650298
1371,0.0005400414233063185,0.99981755,0.3853856325149536,0.9438244
1372,0.0010632970342642912,0.999718,0.2897756355149405,0.95349705
1373,0.0009198970398637383,0.9996517,0.28458323648997713,0.9516369
1374,0.0006180549336287008,0.9998507,0.27708393548216137,0.95758927
1375,0.0012649994165193825,0.9997678,0.26101838265146526,0.9557292
1376,0.00025828909652219294,0.9999171,0.2911369779280254,0.9423363
1377,0.0008360924564523676,0.999718,0.32087212800979614,0.94568455
1378,0.000947428780352537,0.99981755,0.28248237712042673,0.9598214
1379,0.0009405291390432626,0.99978435,0.26794656472546713,0.96168154
1380,0.0009845241760549996,0.999801,0.2955332802874701,0.95647323
1381,0.00022458188661459284,0.9999668,0.2791887926203864,0.9572173
1382,0.00026582959875229664,0.99993366,0.2622651032039097,0.96130955
1383,0.00033737034564426086,0.9998839,0.31638253586632864,0.93787205
1384,0.00041294860413072635,0.9998507,0.3199391854660852,0.9468006
1385,9.571474722730774e-05,0.99998343,0.29081802921635763,0.9557292
1386,0.0010556885296375876,0.99970144,0.460603586265019,0.8891369
1387,0.0012774356269356405,0.9997346,0.34126492057527813,0.9151786
1388,0.0010311520993569506,0.9996517,0.3897660842963627,0.92522323
1389,0.0010203984243279908,0.99978435,0.31661827649388996,0.94196427
1390,0.000867758094816027,0.999718,0.27175408601760864,0.95349705
1391,0.0037627193011361775,0.99933654,0.2814188429287502,0.94866073
1392,0.0015747579602714754,0.99956876,0.24413628344024932,0.95126486
1393,0.0009847431105505574,0.999718,0.35735573300293516,0.91852677
1394,0.0009574406454466333,0.9997512,0.28743616172245573,0.94568455
1395,0.0007261452429556677,0.99981755,0.2797685606139047,0.9427083
1396,0.0013482821642460795,0.999718,0.2965953711952482,0.93526787
1397,0.0006269654451351617,0.99978435,0.2528378942183086,0.9624256
1398,0.0015132452914303734,0.9996019,0.2385451580796923,0.9609375
1399,0.0020010861682189522,0.99955213,0.2985314407518932,0.94717264
1400,0.0011231502140889233,0.9997678,0.2967914342880249,0.93787205
1401,0.0005928655655983417,0.9998341,0.27786074791635784,0.9501488
1402,0.000656770947934963,0.9998673,0.30666065428938183,0.9490327
1403,0.00034177846373354337,0.9999171,0.28658483922481537,0.9561012
1404,0.0014136741874408172,0.9997346,0.261794884290014,0.9609375
1405,0.002449344628462343,0.9996185,0.319116615823337,0.9311756
1406,0.0014460726371987077,0.99966824,0.32141133717128206,0.92745537
1407,0.0020373479325829866,0.9996351,0.2794155648776463,0.9441964
1408,0.0006720242361820148,0.9998673,0.43424378974097116,0.8932292
1409,0.000665930959130317,0.9998341,0.25316642011914936,0.9646577
1410,0.0016446307998817062,0.99958533,0.3281797915697098,0.93675596
1411,0.0018150313589323373,0.99958533,0.2982138395309448,0.9281994
1412,0.003039602498631185,0.9992536,0.26177919123853954,0.9505208
1413,0.012930443634343772,0.9971636,0.4681874769074576,0.8843006
1414,0.003738214624465476,0.998955,0.2938250345843179,0.9479167
1415,0.003830059058589423,0.999519,0.2834637761116028,0.9546131
1416,0.0010672329664472824,0.99970144,0.27025039068290163,0.95758927
1417,0.0007669648192229289,0.9998839,0.2588989521775927,0.95907736
1418,0.00017407552051266695,0.99995023,0.269798219203949,0.9546131
1419,0.00010273236316953437,0.9999668,0.2713088265487126,0.9516369
1420,0.0004940541160101748,0.99993366,0.2625204026699066,0.9609375
1421,0.000773545094056453,0.9998341,0.32064223289489746,0.93303573
1422,0.0007121871667479103,0.999801,0.29902154207229614,0.95535713
1423,0.0004932116267266661,0.9998839,0.26696498479161945,0.95386904
1424,0.00031165314502073165,0.9999171,0.2659354146037783,0.96130955
1425,0.0006243893965059828,0.9998673,0.30003787151404787,0.94345236
1426,0.0004961626284065288,0.9998673,0.3512327032429831,0.9267113
1427,0.000305639610905533,0.9999171,0.43609527179173063,0.8995536
1428,0.0004975518423458026,0.99993366,0.3635731637477875,0.9244792
1429,0.0002885516546625757,0.99990046,0.38323066915784565,0.90811014
1430,0.0004069321612757959,0.99981755,0.3396438551800592,0.93415177
1431,0.0005754731821010636,0.9998839,0.3440075218677521,0.9296875
1432,0.0008926654946249335,0.99978435,0.35203020913260324,0.93154764
1433,0.001103887282453105,0.9996849,0.5525526872703007,0.86123514
1434,0.0011569578342828391,0.9997346,0.6712281618799482,0.8322173
1435,0.0011278041933436512,0.99966824,0.5185967428343636,0.8999256
1436,0.0007089081689571084,0.999801,0.40803432038852144,0.90587795
1437,0.0007726486824380593,0.9997678,0.4982082120009831,0.875
1438,0.0010981655011978151,0.99978435,0.36366917192935944,0.9296875
1439,0.0009408520985277964,0.9997346,0.2796960749796459,0.95535713
1440,0.0008291132506251642,0.9997678,0.30590542405843735,0.9561012
1441,0.0009774985130552082,0.9996849,0.3378859119755881,0.93675596
1442,0.0016893036942555986,0.99945265,0.3276238207306181,0.9386161
1443,0.0008633110296384156,0.9997678,0.3426994042737143,0.93712795
1444,0.0006324362575565877,0.9997678,0.34551647092614857,0.9468006
1445,0.001054294635879634,0.99978435,0.39370515091078623,0.93191963
1446,0.001014504153615779,0.9997678,0.40977310708590914,0.9345238
1447,0.0004996290614229301,0.9998341,0.38522025304181234,0.93005955
1448,0.0003629797422701109,0.9999171,0.358948963029044,0.9285714
1449,0.00017940322631467839,0.99993366,0.321299033505576,0.9404762
1450,0.0006557806357405638,0.99978435,0.3638969659805298,0.9520089
1451,0.0010329956413710512,0.99970144,0.37809176104409353,0.9244792
1452,0.0008758361706384531,0.9998341,0.47185615982328144,0.8973214
1453,0.001141847901801967,0.9996849,0.35739183000155855,0.9285714
1454,0.000976065864007655,0.9997346,0.337803344641413,0.9326637
1455,0.0021548263019783615,0.9996185,0.35324992665222715,0.9479167
1456,0.0016797879263547326,0.9996019,0.3545514600617545,0.93712795
1457,0.005049386833160028,0.9990048,0.44230605023247854,0.90066963
1458,0.00465024658559296,0.99922043,0.3308257630893162,0.9572173
1459,0.0013884666688974802,0.99953556,0.3572262738432203,0.9501488
1460,0.0008070235924107915,0.9998341,0.4563411942550114,0.9267113
1461,0.0014042552475838877,0.9997678,0.5139199835913522,0.92522323
1462,0.0010461700694616139,0.999718,0.31901892381055014,0.95349705
1463,0.0006301233034588322,0.9998507,0.49496314781052725,0.9010417
1464,0.0007033292371853724,0.99981755,0.39714052421706064,0.93563986
1465,0.0006847850406591769,0.9998341,0.43145796230861116,0.93563986
1466,0.0006625971878013404,0.9998673,0.4786865328039442,0.91220236
1467,0.0008151524077939863,0.99981755,0.593585056918008,0.8630952
1468,0.0019267717274296216,0.9997512,0.45281779766082764,0.90290177
1469,0.0022285726454412203,0.9993697,0.3840941275869097,0.9181548
1470,0.0013932767804988057,0.99955213,0.35720551013946533,0.9441964
1471,0.0008935148419331333,0.9997512,0.4158303609916142,0.9021577
1472,0.0016075946668469257,0.9996185,0.43711577568735394,0.88839287
1473,0.001053038896199312,0.9997346,0.47726220743996756,0.8764881
1474,0.0006115645939507238,0.9998507,0.4563014933041164,0.88988096
1475,0.0009384030804340649,0.9997678,0.44684175295489176,0.89285713
1476,0.0007268570801942933,0.99981755,0.46132712279047283,0.89285713
1477,0.0010974356730833175,0.9997512,0.6279354095458984,0.84970236
1478,0.0007360202088045908,0.9998673,0.6561427456992013,0.83519346
1479,0.0009262069463710154,0.9998673,0.6007251952375684,0.85714287
1480,0.0009430521874751138,0.9996849,0.49683056133134024,0.88467264
1481,0.0010337897469755914,0.9998341,0.586609640291759,0.86681545
1482,0.0007103502140535177,0.9998673,0.4461929329804012,0.9032738
1483,0.00041534092985539054,0.99990046,0.5435095727443695,0.9021577
1484,0.0004819901225172077,0.99981755,0.3446833384888513,0.9490327
1485,0.0007337027530715965,0.999801,0.33577882392065866,0.94754463
1486,0.000560083696217778,0.9998507,0.4434266430991037,0.89136904
1487,0.0011099802005630956,0.9997678,0.4157291991370065,0.92522323
1488,0.001346791775931833,0.999801,0.42886980516569956,0.90401787
1489,0.0012788566660721402,0.999718,0.6651249698230198,0.82738096
1490,0.0007744041053719683,0.99978435,0.4516267776489258,0.9014137
1491,0.0012402159076972611,0.9997346,0.627458998135158,0.8500744
1492,0.0014445420632472747,0.9996185,0.4055559699024473,0.93787205
1493,0.0015788217608989534,0.9996019,0.35921635372298105,0.93787205
1494,0.0007856192567544637,0.9997678,0.33429199882916044,0.94345236
1495,0.000553640988123364,0.999801,0.5136706147875104,0.92522323
1496,0.0016040958583054617,0.9997512,0.34216142126492094,0.94605654
